bsn,name,rah,ram,ras,decd,decm,decs,glon,glat,vmag,vmag rank,spectype,specnum
1451,47    Eri,4,34,12,-8,13,53,204.10,-34.18,5.11,1838,M3III,6
1695,,5,7,34,-63,23,59,273.25,-35.61,5.20,2043,M3III,6
935,,3,6,34,-6,5,19,185.87,-51.62,5.27,2217,M3III,6
8128,29    Cap,21,15,45,-15,10,17,34.86,-38.69,5.28,2267,M3III,6
519,,1,46,6,-50,48,59,282.92,-64.14,5.49,2822,M3III,6
3319,27    Cnc,8,26,44,12,39,16,211.95,26.79,5.50,2864,M3III,6
587,,2,0,27,-8,31,25,167.40,-65.25,5.51,2893,M3III,6
4463,,11,35,13,-47,22,21,289.79,13.55,5.71,3644,M3III,6
1964,,5,34,45,-73,44,29,284.90,-31.30,5.78,3960,M3III,6
7944,,20,44,22,56,29,17,93.47,8.50,5.78,3988,M3III,6
6308,,16,59,58,-25,5,31,357.46,10.57,5.86,4325,M3III,6
6429,,17,31,27,-80,51,33,312.32,-23.69,5.88,4428,M3III,6
4411,,11,25,33,-37,44,52,284.73,22.07,5.89,4466,M3III,6
3169,9Mu 1Cnc,8,6,18,22,38,8,199.58,26.05,5.99,4995,M3III,6
8318,47    Cap,21,46,16,-9,16,33,46.14,-42.88,6.00,5076,M3III,6
5519,,14,48,38,-36,38,5,327.72,20.53,6.04,5270,M3III,6
8942,,23,33,56,20,50,27,99.59,-38.49,6.06,5421,M3III,6
5052,,13,23,54,37,2,2,90.25,77.95,6.07,5451,M3III,6
8889,,23,22,57,-60,3,21,321.48,-53.77,6.09,5575,M3III,6
468,,1,36,45,-58,16,15,291.74,-57.86,6.18,6139,M3III,6
7686,69    Dra,19,59,37,76,28,53,108.94,22.48,6.20,6322,M3III,6
3521,53    Cnc,8,52,29,28,15,33,196.87,37.66,6.23,6501,M3III,6
2018,,5,51,26,32,7,30,177.91,2.72,6.25,6607,M3III,6
4007,,10,11,35,-58,49,41,283.50,-2.12,6.40,7746,M3III,6
7696,,20,8,7,16,39,51,56.71,-8.58,6.42,7915,M3III,6
4562,,11,55,14,36,45,23,170.44,74.71,6.49,8325,M3III,6
3576,8Rho UMa,9,2,33,67,37,47,146.63,37.23,4.76,1201,M3III-IIIbCa1,6
4765,4    Dra,12,30,7,69,12,4,125.75,47.81,4.95,1526,M3IIIa,6
750,15    Tri,2,35,47,34,41,15,146.14,-23.44,5.35,2420,M3IIIa,6
9030,80    Peg,23,51,21,9,18,48,99.09,-50.75,5.79,4056,M3IIIa,6
5352,,14,17,28,15,15,48,6.61,66.76,5.80,4086,M3IIIa,6
7704,,20,4,53,68,1,38,100.94,18.54,6.28,6852,M3IIIa,6
2286,13Mu  Gem,6,22,58,22,30,49,189.72,4.17,2.88,149,M3IIIab,6
2215,1    Lyn,6,17,55,61,30,55,153.03,19.81,4.98,1568,M3IIIab,6
3870,,9,46,32,57,7,41,157.15,45.82,5.20,2057,M3IIIab,6
1527,,4,52,5,63,30,19,146.25,12.16,5.44,2666,M3IIIab,6
6227,,16,45,23,15,44,43,33.78,34.86,5.56,3083,M3IIIab,6
8044,,21,0,28,19,19,46,66.23,-17.29,5.65,3423,M3IIIab,6
631,15    Ari,2,10,38,19,30,1,147.40,-39.58,5.70,3577,M3IIIab,6
8483,,22,12,22,63,17,29,106.14,5.73,5.79,4050,M3IIIab,6
8388,,21,58,53,62,41,54,104.54,6.16,5.93,4700,M3IIIab,6
8224,,21,27,25,59,45,0,99.73,6.42,6.10,5637,M3IIIaBa0.2,6
4088,44    Leo,10,25,15,8,47,5,233.95,50.92,5.61,3269,M3IIIabs,6
4726,71    UMa,12,25,3,56,46,39,130.16,59.98,5.81,4127,M3IIIb,6
4858,35    Vir,12,47,51,3,34,22,300.70,66.43,6.41,7838,M3IIIb,6
5932,2    Her,15,54,38,43,8,19,68.68,49.87,5.37,2485,M3IIIBa0.3,6
4739,,12,27,29,-58,59,31,299.84,3.74,5.50,2870,M4-5III,6
4045,,10,16,40,-51,12,18,279.80,4.58,6.30,6962,M4-5III,6
7523,,19,44,49,40,43,0,74.77,8.15,6.34,7322,M4-III,6
2747,,7,15,39,7,58,40,208.53,8.99,5.82,4161,M4-IIIab,6
7804,,20,20,6,68,52,49,102.43,17.72,5.55,3051,M4.5-5III,6
7009,,18,38,7,39,40,5,68.41,19.32,6.04,5281,M4.5-M5+II,6
5299,,14,7,56,43,51,16,85.26,67.26,5.27,2232,M4.5:III,6
5192,2    Cen,13,49,27,-34,27,3,316.32,26.91,4.19,623,M4.5III,6
5589,,14,57,35,65,55,57,104.87,46.53,4.60,1007,M4.5III,6
8223,,21,28,60,22,10,46,73.09,-20.54,5.93,4699,M4.5III-IIIa,6
8560,Del2Gru,22,29,46,-43,44,58,353.28,-57.06,4.11,588,M4.5IIIa,6
6039,10    Her,16,11,38,23,29,41,39.93,44.90,5.70,3606,M4.5IIIa,6
7442,,19,33,42,49,15,45,81.58,13.83,5.96,4866,M4.5IIIaS,6
4808,,12,38,30,6,59,18,293.68,69.63,7.08,9064,M4.5IIIe,6
4532,,11,48,45,-26,44,59,286.01,34.05,5.11,1845,M4+III,6
8621,,22,38,38,56,47,45,105.48,-1.51,5.21,2083,M4+III,6
6242,,16,47,20,42,14,20,66.70,40.25,5.87,4385,M4+III-IIIa,6
